IPOrig,PortOrig,IPResp,PortResp,proto,service,duration,orig_bytes,resp_bytes,conn_state,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,label
192.168.1.193,30535,197.215.150.190,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,30535,197.224.202.50,8081,tcp,-,0.000756,0,0,S0,0,S,10,400,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,30535,217.70.196.203,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,30535,217.75.56.61,8081,tcp,-,0.000758,0,0,S0,0,S,12,480,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,30535,197.246.97.175,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,30535,217.115.137.27,8081,tcp,-,0.000505,0,0,S0,0,S,6,240,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,30535,217.157.144.172,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,30535,197.122.202.255,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,30535,197.78.124.118,8081,tcp,-,0.000255,0,0,S0,0,S,4,160,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,30535,217.24.208.116,8081,tcp,-,0.000257,0,0,S0,0,S,4,160,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,30535,197.155.132.35,8081,tcp,-,0.000004,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,30535,197.34.122.247,8081,tcp,-,0.000009,0,0,S0,0,S,4,160,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,30535,217.185.222.104,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,30535,197.45.31.175,8081,tcp,-,0.000009,0,0,S0,0,S,4,160,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,30535,217.104.229.38,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,30535,197.86.20.206,8081,tcp,-,0.000243,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,30535,197.7.200.181,8081,tcp,-,0.000244,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,30535,217.95.22.10,8081,tcp,-,0.000001,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,30535,217.226.166.106,8081,tcp,-,0.000004,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,30535,217.85.241.78,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,30535,217.11.137.132,8081,tcp,-,0.000008,0,0,S0,0,S,4,160,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,30535,197.96.252.146,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,30535,217.53.41.198,8081,tcp,-,0.00051,0,0,S0,0,S,8,320,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,30535,197.101.254.235,8081,tcp,-,0.000255,0,0,S0,0,S,4,160,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,30535,197.161.166.126,8081,tcp,-,0.000255,0,0,S0,0,S,4,160,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,30535,197.88.190.56,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,30535,217.141.46.237,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,30535,197.198.120.68,8081,tcp,-,0.000259,0,0,S0,0,S,6,240,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,30535,197.76.135.157,8081,tcp,-,0.000255,0,0,S0,0,S,4,160,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,30535,197.27.157.187,8081,tcp,-,0.000255,0,0,S0,0,S,4,160,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,30535,197.251.86.205,8081,tcp,-,0.000006,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,30535,197.126.136.130,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,30535,217.132.80.218,8081,tcp,-,0.000254,0,0,S0,0,S,4,160,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,30535,217.33.16.33,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,30535,217.145.57.13,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,30535,197.62.253.211,8081,tcp,-,0.000255,0,0,S0,0,S,4,160,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,30535,197.73.103.21,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,30535,197.220.128.212,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,30535,217.46.140.72,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,30535,197.74.134.77,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,30535,217.0.198.148,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,30535,217.147.162.159,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,30535,197.100.176.184,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,30535,217.68.13.120,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,30535,217.0.38.168,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,30535,217.145.49.84,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,30535,197.77.232.6,8081,tcp,-,0.000254,0,0,S0,0,S,4,160,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,30535,197.99.157.4,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,30535,217.118.22.189,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,30535,217.200.199.206,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,30535,197.83.180.124,8081,tcp,-,0.000258,0,0,S0,0,S,6,240,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,30535,217.215.108.194,8081,tcp,-,0.000006,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,30535,197.51.78.150,8081,tcp,-,0.000255,0,0,S0,0,S,4,160,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,30535,217.169.90.191,8081,tcp,-,0.000006,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,30535,197.112.43.230,8081,tcp,-,0.000255,0,0,S0,0,S,4,160,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,30535,197.139.21.90,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,30535,217.143.108.243,8081,tcp,-,0.000256,0,0,S0,0,S,4,160,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,30535,197.213.6.202,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,30535,197.18.117.248,8081,tcp,-,0.000009,0,0,S0,0,S,4,160,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,30535,217.171.163.58,8081,tcp,-,0.000255,0,0,S0,0,S,4,160,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,30535,217.227.124.44,8081,tcp,-,0.000255,0,0,S0,0,S,4,160,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,30535,197.60.97.156,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,30535,197.252.120.43,8081,tcp,-,0.000255,0,0,S0,0,S,4,160,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,30535,217.54.183.101,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,30535,197.102.127.100,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,30535,217.205.42.29,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,30535,217.8.72.152,8081,tcp,-,0.000256,0,0,S0,0,S,6,240,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,30535,197.1.71.195,8081,tcp,-,0.000504,0,0,S0,0,S,8,320,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,30535,197.0.51.41,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,30535,197.99.226.6,8081,tcp,-,0.000506,0,0,S0,0,S,6,240,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,30535,197.87.36.124,8081,tcp,-,0.000002,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,30535,217.254.35.52,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,30535,217.7.184.73,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,30535,217.87.154.119,8081,tcp,-,0.000006,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,30535,197.121.181.119,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,30535,197.181.132.138,8081,tcp,-,1.001684,0,0,S0,0,S,8,320,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,217.82.247.220,8081,tcp,-,0.000012,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,217.241.154.173,8081,tcp,-,0.000504,0,0,S0,0,S,8,320,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,217.44.164.183,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,197.5.102.242,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,217.147.139.225,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,197.196.76.128,8081,tcp,-,0.000009,0,0,S0,0,S,4,160,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,197.94.60.76,8081,tcp,-,0.000255,0,0,S0,0,S,4,160,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,217.60.18.203,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,197.143.194.86,8081,tcp,-,0.000254,0,0,S0,0,S,4,160,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,197.234.137.154,8081,tcp,-,0.000245,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,197.24.131.50,8081,tcp,-,0.000001,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,197.128.32.200,8081,tcp,-,0.000255,0,0,S0,0,S,4,160,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,197.46.242.8,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,217.146.147.199,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,197.124.106.134,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,197.207.105.213,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,217.58.136.188,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,217.106.77.9,8081,tcp,-,0.000255,0,0,S0,0,S,4,160,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,197.216.18.6,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,197.138.70.86,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,197.23.188.46,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,197.52.246.70,8081,tcp,-,0.000509,0,0,S0,0,S,8,320,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,197.79.248.212,8081,tcp,-,0.000004,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,197.250.86.102,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,197.30.69.44,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,197.132.190.164,8081,tcp,-,0.000505,0,0,S0,0,S,6,240,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,217.236.154.23,8081,tcp,-,0.000255,0,0,S0,0,S,4,160,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,197.223.74.1,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,217.99.73.229,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,197.25.213.213,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,197.2.222.124,8081,tcp,-,0.000255,0,0,S0,0,S,4,160,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,217.0.66.92,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,217.226.222.45,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,197.198.54.189,8081,tcp,-,0.000008,0,0,S0,0,S,4,160,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,197.202.43.35,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,197.71.182.105,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,197.171.112.21,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,217.244.68.114,8081,tcp,-,0.000006,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,197.233.54.172,8081,tcp,-,0.000002,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,197.179.222.203,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,217.238.142.230,8081,tcp,-,0.000505,0,0,S0,0,S,8,320,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,197.222.170.19,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,197.235.94.119,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,217.29.170.236,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,217.121.234.125,8081,tcp,-,0.000259,0,0,S0,0,S,6,240,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,197.112.33.112,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,197.244.160.236,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,197.125.143.254,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,197.67.141.25,8081,tcp,-,0.000006,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,197.148.180.163,8081,tcp,-,0.000255,0,0,S0,0,S,4,160,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,197.133.188.188,8081,tcp,-,0.000006,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,197.239.234.206,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,197.194.29.83,8081,tcp,-,0.000255,0,0,S0,0,S,4,160,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,217.41.118.175,8081,tcp,-,0.000006,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,197.76.76.115,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,217.161.43.96,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,197.98.58.159,8081,tcp,-,0.000255,0,0,S0,0,S,4,160,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,197.207.15.42,8081,tcp,-,0.000004,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,217.146.175.186,8081,tcp,-,0.000004,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,197.182.106.149,8081,tcp,-,0.000254,0,0,S0,0,S,4,160,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,217.209.224.223,8081,tcp,-,0.000006,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,197.197.138.50,8081,tcp,-,0.000255,0,0,S0,0,S,4,160,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,217.94.174.127,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,197.64.108.14,8081,tcp,-,0.000006,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,197.222.195.56,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,197.193.128.12,8081,tcp,-,0.000508,0,0,S0,0,S,8,320,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,197.39.226.174,8081,tcp,-,0.000255,0,0,S0,0,S,4,160,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,217.0.236.192,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,217.132.14.13,8081,tcp,-,0.000253,0,0,S0,0,S,4,160,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,217.109.75.19,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,197.49.130.220,8081,tcp,-,0.000255,0,0,S0,0,S,4,160,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,197.23.156.85,8081,tcp,-,0.000009,0,0,S0,0,S,4,160,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,197.248.59.172,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,197.38.191.40,8081,tcp,-,0.000505,0,0,S0,0,S,6,240,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,197.4.44.39,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,197.214.40.166,8081,tcp,-,0.000255,0,0,S0,0,S,4,160,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,217.162.146.137,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,217.169.88.61,8081,tcp,-,0.000255,0,0,S0,0,S,6,240,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,197.251.116.137,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,197.132.35.171,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,197.117.43.252,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,197.147.244.93,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,217.69.211.108,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,217.181.252.51,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,217.25.28.0,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,197.245.232.184,8081,tcp,-,0.000259,0,0,S0,0,S,6,240,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,217.70.138.71,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,197.181.128.51,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,197.38.6.171,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,217.211.165.115,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,197.69.60.17,8081,tcp,-,0.000255,0,0,S0,0,S,4,160,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,197.74.220.251,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,197.150.48.0,8081,tcp,-,0.000004,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,217.46.4.221,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,217.67.142.159,8081,tcp,-,0.000508,0,0,S0,0,S,8,320,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,197.15.62.177,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,197.145.134.23,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,197.64.128.228,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,217.38.189.164,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,197.183.199.222,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,197.41.204.192,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,217.246.57.80,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,197.124.226.75,8081,tcp,-,0.000009,0,0,S0,0,S,4,160,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,197.123.74.225,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,217.179.90.162,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,197.181.161.77,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,217.65.71.115,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,217.147.159.197,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,197.75.147.236,8081,tcp,-,0.000255,0,0,S0,0,S,4,160,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,217.243.137.90,8081,tcp,-,0.000256,0,0,S0,0,S,4,160,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,217.25.242.159,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,197.60.45.1,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,24159,197.40.115.35,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,30535,197.147.127.253,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,30535,217.213.139.48,8081,tcp,-,0.000254,0,0,S0,0,S,6,240,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,30535,217.199.33.205,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,30535,217.8.245.214,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,30535,197.210.208.6,8081,tcp,-,0.000005,0,0,S0,0,S,2,80,0,0,Malicious PartOfAHorizontalPortScan
192.168.1.193,30535,217.7.75.219,8081,tcp,-,0.000259,0,0,S0,0,S,6,240,0,0,Malicious PartOfAHorizontalPortScan
